,gene_ids,feature_is_filtered,feature_name,feature_reference,feature_biotype
ENSG00000171049,ENSG00000171049,False,FPR2,NCBITaxon:9606,gene
ENSG00000196267,ENSG00000196267,False,ZNF836,NCBITaxon:9606,gene
ENSG00000189190,ENSG00000189190,False,ZNF600,NCBITaxon:9606,gene
ENSG00000170954,ENSG00000170954,False,ZNF415,NCBITaxon:9606,gene
ENSG00000197497,ENSG00000197497,False,ZNF665,NCBITaxon:9606,gene
ENSG00000130844,ENSG00000130844,False,ZNF331,NCBITaxon:9606,gene
ENSG00000179820,ENSG00000179820,False,MYADM,NCBITaxon:9606,gene
ENSG00000204577,ENSG00000204577,False,LILRB3,NCBITaxon:9606,gene
ENSG00000131042,ENSG00000131042,False,LILRB2,NCBITaxon:9606,gene
ENSG00000187116,ENSG00000187116,False,LILRA5,NCBITaxon:9606,gene
ENSG00000239961,ENSG00000239961,False,LILRA4,NCBITaxon:9606,gene
ENSG00000167618,ENSG00000167618,False,LAIR2,NCBITaxon:9606,gene
ENSG00000104970,ENSG00000104970,False,KIR3DX1,NCBITaxon:9606,gene
ENSG00000104972,ENSG00000104972,False,LILRB1,NCBITaxon:9606,gene
ENSG00000243772,ENSG00000243772,False,KIR2DL3,NCBITaxon:9606,gene
ENSG00000125498,ENSG00000125498,False,KIR2DL1,NCBITaxon:9606,gene
ENSG00000189013,ENSG00000189013,False,KIR2DL4,NCBITaxon:9606,gene
ENSG00000167633,ENSG00000167633,False,KIR3DL1,NCBITaxon:9606,gene
ENSG00000240403,ENSG00000240403,False,KIR3DL2,NCBITaxon:9606,gene
ENSG00000268734,ENSG00000268734,False,CTB-61M7.2,NCBITaxon:9606,gene
ENSG00000189430,ENSG00000189430,False,NCR1,NCBITaxon:9606,gene
ENSG00000088053,ENSG00000088053,False,GP6,NCBITaxon:9606,gene
ENSG00000105048,ENSG00000105048,False,TNNT1,NCBITaxon:9606,gene
ENSG00000233493,ENSG00000233493,False,TMEM238,NCBITaxon:9606,gene
ENSG00000108107,ENSG00000108107,False,RPL28,NCBITaxon:9606,gene
ENSG00000267454,ENSG00000267454,False,ZNF582-DT,NCBITaxon:9606,gene
ENSG00000198046,ENSG00000198046,False,ZNF667,NCBITaxon:9606,gene
ENSG00000269696,ENSG00000269696,False,ZNF470-DT,NCBITaxon:9606,gene
ENSG00000083845,ENSG00000083845,False,RPS5,NCBITaxon:9606,gene
ENSG00000129824,ENSG00000129824,False,RPS4Y1,NCBITaxon:9606,gene
ENSG00000114374,ENSG00000114374,False,USP9Y,NCBITaxon:9606,gene
ENSG00000067048,ENSG00000067048,False,DDX3Y,NCBITaxon:9606,gene
ENSG00000154620,ENSG00000154620,False,TMSB4Y,NCBITaxon:9606,gene
ENSG00000198692,ENSG00000198692,False,EIF1AY,NCBITaxon:9606,gene
ENSG00000280969,ENSG00000280969,False,RPS4Y2,NCBITaxon:9606,gene
ENSG00000283633,ENSG00000283633,False,AC005301.9,NCBITaxon:9606,gene
ENSG00000177663,ENSG00000177663,False,IL17RA,NCBITaxon:9606,gene
ENSG00000093072,ENSG00000093072,False,ADA2,NCBITaxon:9606,gene
ENSG00000015475,ENSG00000015475,False,BID,NCBITaxon:9606,gene
ENSG00000243156,ENSG00000243156,False,MICAL3,NCBITaxon:9606,gene
ENSG00000183785,ENSG00000183785,False,TUBA8,NCBITaxon:9606,gene
ENSG00000093009,ENSG00000093009,False,CDC45,NCBITaxon:9606,gene
ENSG00000184113,ENSG00000184113,False,CLDN5,NCBITaxon:9606,gene
ENSG00000284874,ENSG00000284874,False,SEPT5-GP1BB,NCBITaxon:9606,gene
ENSG00000099889,ENSG00000099889,False,ARVCF,NCBITaxon:9606,gene
ENSG00000040608,ENSG00000040608,False,RTN4R,NCBITaxon:9606,gene
ENSG00000128228,ENSG00000128228,False,SDF2L1,NCBITaxon:9606,gene
ENSG00000100027,ENSG00000100027,False,YPEL1,NCBITaxon:9606,gene
ENSG00000169575,ENSG00000169575,False,VPREB1,NCBITaxon:9606,gene
ENSG00000274422,ENSG00000274422,False,LL22NC03-2H8.5,NCBITaxon:9606,gene
ENSG00000275004,ENSG00000275004,False,ZNF280B,NCBITaxon:9606,gene
ENSG00000211666,ENSG00000211666,False,IGLV2-14,NCBITaxon:9606,gene
ENSG00000254709,ENSG00000254709,False,IGLL5,NCBITaxon:9606,gene
ENSG00000211677,ENSG00000211677,False,IGLC2,NCBITaxon:9606,gene
ENSG00000211679,ENSG00000211679,False,IGLC3,NCBITaxon:9606,gene
ENSG00000254030,ENSG00000254030,False,IGLC5,NCBITaxon:9606,gene
ENSG00000222037,ENSG00000222037,False,IGLC6,NCBITaxon:9606,gene
ENSG00000211685,ENSG00000211685,False,IGLC7,NCBITaxon:9606,gene
ENSG00000100218,ENSG00000100218,False,RSPH14,NCBITaxon:9606,gene
ENSG00000128266,ENSG00000128266,False,GNAZ,NCBITaxon:9606,gene
ENSG00000159496,ENSG00000159496,False,RGL4,NCBITaxon:9606,gene
ENSG00000128218,ENSG00000128218,False,VPREB3,NCBITaxon:9606,gene
ENSG00000099958,ENSG00000099958,False,DERL3,NCBITaxon:9606,gene
ENSG00000167037,ENSG00000167037,False,SGSM1,NCBITaxon:9606,gene
ENSG00000197077,ENSG00000197077,False,KIAA1671,NCBITaxon:9606,gene
ENSG00000128294,ENSG00000128294,False,TPST2,NCBITaxon:9606,gene
ENSG00000225783,ENSG00000225783,False,MIAT,NCBITaxon:9606,gene
ENSG00000100219,ENSG00000100219,False,XBP1,NCBITaxon:9606,gene
ENSG00000185340,ENSG00000185340,False,GAS2L1,NCBITaxon:9606,gene
ENSG00000099985,ENSG00000099985,False,OSM,NCBITaxon:9606,gene
ENSG00000273428,ENSG00000273428,False,RP4-539M6.22,NCBITaxon:9606,gene
ENSG00000184792,ENSG00000184792,False,OSBP2,NCBITaxon:9606,gene
ENSG00000100100,ENSG00000100100,False,PIK3IP1,NCBITaxon:9606,gene
ENSG00000228839,ENSG00000228839,False,PIK3IP1-DT,NCBITaxon:9606,gene
ENSG00000128245,ENSG00000128245,False,YWHAH,NCBITaxon:9606,gene
ENSG00000133424,ENSG00000133424,False,LARGE1,NCBITaxon:9606,gene
ENSG00000100292,ENSG00000100292,False,HMOX1,NCBITaxon:9606,gene
ENSG00000100320,ENSG00000100320,False,RBFOX2,NCBITaxon:9606,gene
ENSG00000100362,ENSG00000100362,False,PVALB,NCBITaxon:9606,gene
ENSG00000100385,ENSG00000100385,False,IL2RB,NCBITaxon:9606,gene
ENSG00000100079,ENSG00000100079,False,LGALS2,NCBITaxon:9606,gene
ENSG00000100097,ENSG00000100097,False,LGALS1,NCBITaxon:9606,gene
ENSG00000189060,ENSG00000189060,False,H1-0,NCBITaxon:9606,gene
ENSG00000185022,ENSG00000185022,False,MAFF,NCBITaxon:9606,gene
ENSG00000221890,ENSG00000221890,False,NPTXR,NCBITaxon:9606,gene
ENSG00000128383,ENSG00000128383,False,APOBEC3A,NCBITaxon:9606,gene
ENSG00000239713,ENSG00000239713,False,APOBEC3G,NCBITaxon:9606,gene
ENSG00000100298,ENSG00000100298,False,APOBEC3H,NCBITaxon:9606,gene
ENSG00000100311,ENSG00000100311,False,PDGFB,NCBITaxon:9606,gene
ENSG00000284633,ENSG00000284633,False,RP3-333H23.10,NCBITaxon:9606,gene
ENSG00000100316,ENSG00000100316,False,RPL3,NCBITaxon:9606,gene
ENSG00000100321,ENSG00000100321,False,SYNGR1,NCBITaxon:9606,gene
ENSG00000100346,ENSG00000100346,False,CACNA1I,NCBITaxon:9606,gene
ENSG00000100351,ENSG00000100351,False,GRAP2,NCBITaxon:9606,gene
ENSG00000225528,ENSG00000225528,False,RP3-370M22.8,NCBITaxon:9606,gene
ENSG00000234965,ENSG00000234965,False,SHISA8,NCBITaxon:9606,gene
ENSG00000159958,ENSG00000159958,False,TNFRSF13C,NCBITaxon:9606,gene
ENSG00000100162,ENSG00000100162,False,CENPM,NCBITaxon:9606,gene
ENSG00000100300,ENSG00000100300,False,TSPO,NCBITaxon:9606,gene
ENSG00000188677,ENSG00000188677,False,PARVB,NCBITaxon:9606,gene
ENSG00000186654,ENSG00000186654,False,PRR5,NCBITaxon:9606,gene
ENSG00000241484,ENSG00000241484,False,ARHGAP8,NCBITaxon:9606,gene
ENSG00000075234,ENSG00000075234,False,TTC38,NCBITaxon:9606,gene
ENSG00000075218,ENSG00000075218,False,GTSE1,NCBITaxon:9606,gene
ENSG00000218357,ENSG00000218357,False,LINC01644,NCBITaxon:9606,gene
ENSG00000198355,ENSG00000198355,False,PIM3,NCBITaxon:9606,gene
ENSG00000100427,ENSG00000100427,False,MLC1,NCBITaxon:9606,gene
ENSG00000025708,ENSG00000025708,False,TYMP,NCBITaxon:9606,gene
ENSG00000185272,ENSG00000185272,False,RBM11,NCBITaxon:9606,gene
ENSG00000155307,ENSG00000155307,False,SAMSN1,NCBITaxon:9606,gene
ENSG00000180530,ENSG00000180530,False,NRIP1,NCBITaxon:9606,gene
ENSG00000234883,ENSG00000234883,False,MIR155HG,NCBITaxon:9606,gene
ENSG00000142192,ENSG00000142192,False,APP,NCBITaxon:9606,gene
ENSG00000154734,ENSG00000154734,False,ADAMTS1,NCBITaxon:9606,gene
ENSG00000232855,ENSG00000232855,False,AF131217.1,NCBITaxon:9606,gene
ENSG00000156265,ENSG00000156265,False,MAP3K7CL,NCBITaxon:9606,gene
ENSG00000156273,ENSG00000156273,False,BACH1,NCBITaxon:9606,gene
ENSG00000205930,ENSG00000205930,False,C21orf62-AS1,NCBITaxon:9606,gene
ENSG00000184221,ENSG00000184221,False,OLIG1,NCBITaxon:9606,gene
ENSG00000159128,ENSG00000159128,False,IFNGR2,NCBITaxon:9606,gene
ENSG00000237945,ENSG00000237945,False,LINC00649,NCBITaxon:9606,gene
ENSG00000230366,ENSG00000230366,False,DSCR9,NCBITaxon:9606,gene
ENSG00000157557,ENSG00000157557,False,ETS2,NCBITaxon:9606,gene
ENSG00000182240,ENSG00000182240,False,BACE2,NCBITaxon:9606,gene
ENSG00000183486,ENSG00000183486,False,MX2,NCBITaxon:9606,gene
ENSG00000157601,ENSG00000157601,False,MX1,NCBITaxon:9606,gene
ENSG00000160185,ENSG00000160185,False,UBASH3A,NCBITaxon:9606,gene
ENSG00000275799,ENSG00000275799,False,AP001059.7,NCBITaxon:9606,gene
ENSG00000160224,ENSG00000160224,False,AIRE,NCBITaxon:9606,gene
ENSG00000160255,ENSG00000160255,False,ITGB2,NCBITaxon:9606,gene
ENSG00000197381,ENSG00000197381,False,ADARB1,NCBITaxon:9606,gene
ENSG00000142156,ENSG00000142156,False,COL6A1,NCBITaxon:9606,gene
ENSG00000142173,ENSG00000142173,False,COL6A2,NCBITaxon:9606,gene
ENSG00000160298,ENSG00000160298,False,C21orf58,NCBITaxon:9606,gene
ENSG00000160305,ENSG00000160305,False,DIP2A,NCBITaxon:9606,gene
ENSG00000160307,ENSG00000160307,False,S100B,NCBITaxon:9606,gene
ENSG00000160310,ENSG00000160310,False,PRMT2,NCBITaxon:9606,gene
ENSG00000198804,ENSG00000198804,False,MT-CO1,NCBITaxon:9606,gene
ENSG00000198712,ENSG00000198712,False,MT-CO2,NCBITaxon:9606,gene
ENSG00000198899,ENSG00000198899,False,MT-ATP6,NCBITaxon:9606,gene
ENSG00000198938,ENSG00000198938,False,MT-CO3,NCBITaxon:9606,gene
ENSG00000198840,ENSG00000198840,False,MT-ND3,NCBITaxon:9606,gene
ENSG00000198727,ENSG00000198727,False,MT-CYB,NCBITaxon:9606,gene
ENSG00000162692,ENSG00000162692,False,VCAM1,NCBITaxon:9606,gene
ENSG00000134201,ENSG00000134201,False,GSTM5,NCBITaxon:9606,gene
ENSG00000143416,ENSG00000143416,False,SELENBP1,NCBITaxon:9606,gene
ENSG00000174059,ENSG00000174059,False,CD34,NCBITaxon:9606,gene
ENSG00000092969,ENSG00000092969,False,TGFB2,NCBITaxon:9606,gene
ENSG00000169224,ENSG00000169224,False,GCSAML,NCBITaxon:9606,gene
ENSG00000115705,ENSG00000115705,False,TPO,NCBITaxon:9606,gene
ENSG00000134323,ENSG00000134323,False,MYCN,NCBITaxon:9606,gene
ENSG00000119865,ENSG00000119865,False,CNRIP1,NCBITaxon:9606,gene
ENSG00000244437,ENSG00000244437,False,IGKV3-15,NCBITaxon:9606,gene
ENSG00000163092,ENSG00000163092,False,XIRP2,NCBITaxon:9606,gene
ENSG00000091181,ENSG00000091181,False,IL5RA,NCBITaxon:9606,gene
ENSG00000173578,ENSG00000173578,False,XCR1,NCBITaxon:9606,gene
ENSG00000181458,ENSG00000181458,False,TMEM45A,NCBITaxon:9606,gene
ENSG00000152952,ENSG00000152952,False,PLOD2,NCBITaxon:9606,gene
ENSG00000163751,ENSG00000163751,False,CPA3,NCBITaxon:9606,gene
ENSG00000169313,ENSG00000169313,False,P2RY12,NCBITaxon:9606,gene
ENSG00000114805,ENSG00000114805,False,PLCH1,NCBITaxon:9606,gene
ENSG00000197415,ENSG00000197415,False,VEPH1,NCBITaxon:9606,gene
ENSG00000180044,ENSG00000180044,False,C3orf80,NCBITaxon:9606,gene
ENSG00000240497,ENSG00000240497,False,RP11-185E8.1,NCBITaxon:9606,gene
ENSG00000127252,ENSG00000127252,False,PLAAT1,NCBITaxon:9606,gene
ENSG00000230266,ENSG00000230266,False,XXYLT1-AS2,NCBITaxon:9606,gene
ENSG00000109255,ENSG00000109255,False,NMU,NCBITaxon:9606,gene
ENSG00000138772,ENSG00000138772,False,ANXA3,NCBITaxon:9606,gene
ENSG00000168772,ENSG00000168772,False,CXXC4,NCBITaxon:9606,gene
ENSG00000138798,ENSG00000138798,False,EGF,NCBITaxon:9606,gene
ENSG00000109471,ENSG00000109471,False,IL2,NCBITaxon:9606,gene
ENSG00000248991,ENSG00000248991,False,RP11-73G16.2,NCBITaxon:9606,gene
ENSG00000113389,ENSG00000113389,False,NPR3,NCBITaxon:9606,gene
ENSG00000251493,ENSG00000251493,False,FOXD1,NCBITaxon:9606,gene
ENSG00000250348,ENSG00000250348,False,RP11-466P24.6,NCBITaxon:9606,gene
ENSG00000153347,ENSG00000153347,False,FAM81B,NCBITaxon:9606,gene
ENSG00000253305,ENSG00000253305,False,PCDHGB6,NCBITaxon:9606,gene
ENSG00000224846,ENSG00000224846,False,NQO2-AS1,NCBITaxon:9606,gene
ENSG00000153162,ENSG00000153162,False,BMP6,NCBITaxon:9606,gene
ENSG00000272468,ENSG00000272468,False,RP1-86C11.7,NCBITaxon:9606,gene
ENSG00000204424,ENSG00000204424,False,LY6G6F,NCBITaxon:9606,gene
ENSG00000111907,ENSG00000111907,False,TPD52L1,NCBITaxon:9606,gene
ENSG00000135547,ENSG00000135547,False,HEY2,NCBITaxon:9606,gene
ENSG00000182747,ENSG00000182747,False,SLC35D3,NCBITaxon:9606,gene
ENSG00000122548,ENSG00000122548,False,KIAA0087,NCBITaxon:9606,gene
ENSG00000253187,ENSG00000253187,False,HOXA10-AS,NCBITaxon:9606,gene
ENSG00000237819,ENSG00000237819,False,CDK6-AS1,NCBITaxon:9606,gene
ENSG00000105971,ENSG00000105971,False,CAV2,NCBITaxon:9606,gene
ENSG00000146858,ENSG00000146858,False,ZC3HAV1L,NCBITaxon:9606,gene
ENSG00000236279,ENSG00000236279,False,CLEC2L,NCBITaxon:9606,gene
ENSG00000275896,ENSG00000275896,False,PRSS2,NCBITaxon:9606,gene
ENSG00000102230,ENSG00000102230,False,PCYT1B,NCBITaxon:9606,gene
ENSG00000102145,ENSG00000102145,False,GATA1,NCBITaxon:9606,gene
ENSG00000158639,ENSG00000158639,False,PAGE5,NCBITaxon:9606,gene
ENSG00000077264,ENSG00000077264,False,PAK3,NCBITaxon:9606,gene
ENSG00000133742,ENSG00000133742,False,CA1,NCBITaxon:9606,gene
ENSG00000205002,ENSG00000205002,False,AARD,NCBITaxon:9606,gene
ENSG00000147862,ENSG00000147862,False,NFIB,NCBITaxon:9606,gene
ENSG00000237419,ENSG00000237419,False,RP11-885N19.6,NCBITaxon:9606,gene
ENSG00000188076,ENSG00000188076,False,SCGB1C1,NCBITaxon:9606,gene
ENSG00000069696,ENSG00000069696,False,DRD4,NCBITaxon:9606,gene
ENSG00000110436,ENSG00000110436,False,SLC1A2,NCBITaxon:9606,gene
ENSG00000205106,ENSG00000205106,False,LINC02716,NCBITaxon:9606,gene
ENSG00000149534,ENSG00000149534,False,MS4A2,NCBITaxon:9606,gene
ENSG00000085741,ENSG00000085741,False,WNT11,NCBITaxon:9606,gene
ENSG00000149571,ENSG00000149571,False,KIRREL3,NCBITaxon:9606,gene
ENSG00000165626,ENSG00000165626,False,BEND7,NCBITaxon:9606,gene
ENSG00000233968,ENSG00000233968,False,RP11-354E11.2,NCBITaxon:9606,gene
ENSG00000165309,ENSG00000165309,False,ARMC3,NCBITaxon:9606,gene
ENSG00000165507,ENSG00000165507,False,DEPP1,NCBITaxon:9606,gene
ENSG00000185532,ENSG00000185532,False,PRKG1,NCBITaxon:9606,gene
ENSG00000095637,ENSG00000095637,False,SORBS1,NCBITaxon:9606,gene
ENSG00000186081,ENSG00000186081,False,KRT5,NCBITaxon:9606,gene
ENSG00000277738,ENSG00000277738,False,RP11-693J15.6,NCBITaxon:9606,gene
ENSG00000261105,ENSG00000261105,False,LMO7-AS1,NCBITaxon:9606,gene
ENSG00000211793,ENSG00000211793,False,TRAV9-2,NCBITaxon:9606,gene
ENSG00000211796,ENSG00000211796,False,TRAV16,NCBITaxon:9606,gene
ENSG00000100448,ENSG00000100448,False,CTSG,NCBITaxon:9606,gene
ENSG00000100678,ENSG00000100678,False,SLC8A3,NCBITaxon:9606,gene
ENSG00000211938,ENSG00000211938,False,IGHV3-7,NCBITaxon:9606,gene
ENSG00000211955,ENSG00000211955,False,IGHV3-33,NCBITaxon:9606,gene
ENSG00000211959,ENSG00000211959,False,IGHV4-39,NCBITaxon:9606,gene
ENSG00000270816,ENSG00000270816,False,LINC00221,NCBITaxon:9606,gene
ENSG00000211964,ENSG00000211964,False,IGHV3-48,NCBITaxon:9606,gene
ENSG00000280411,ENSG00000280411,False,IGHV1-69D,NCBITaxon:9606,gene
ENSG00000175746,ENSG00000175746,False,C15orf54,NCBITaxon:9606,gene
ENSG00000140287,ENSG00000140287,False,HDC,NCBITaxon:9606,gene
ENSG00000197253,ENSG00000197253,False,TPSB2,NCBITaxon:9606,gene
ENSG00000172236,ENSG00000172236,False,TPSAB1,NCBITaxon:9606,gene
ENSG00000103184,ENSG00000103184,False,SEC14L5,NCBITaxon:9606,gene
ENSG00000103316,ENSG00000103316,False,CRYM,NCBITaxon:9606,gene
ENSG00000108576,ENSG00000108576,False,SLC6A4,NCBITaxon:9606,gene
ENSG00000236320,ENSG00000236320,False,SLFN14,NCBITaxon:9606,gene
ENSG00000141744,ENSG00000141744,False,PNMT,NCBITaxon:9606,gene
ENSG00000167914,ENSG00000167914,False,GSDMA,NCBITaxon:9606,gene
ENSG00000267060,ENSG00000267060,False,PTGES3L,NCBITaxon:9606,gene
ENSG00000198336,ENSG00000198336,False,MYL4,NCBITaxon:9606,gene
ENSG00000259120,ENSG00000259120,False,SMIM6,NCBITaxon:9606,gene
ENSG00000198795,ENSG00000198795,False,ZNF521,NCBITaxon:9606,gene
ENSG00000283458,ENSG00000283458,False,RP11-1I2.1,NCBITaxon:9606,gene
ENSG00000267175,ENSG00000267175,False,RP11-879F14.1,NCBITaxon:9606,gene
ENSG00000101200,ENSG00000101200,False,AVP,NCBITaxon:9606,gene
ENSG00000185052,ENSG00000185052,False,SLC24A3,NCBITaxon:9606,gene
ENSG00000267666,ENSG00000267666,False,AC004156.3,NCBITaxon:9606,gene
ENSG00000099864,ENSG00000099864,False,PALM,NCBITaxon:9606,gene
ENSG00000095932,ENSG00000095932,False,SMIM24,NCBITaxon:9606,gene
ENSG00000105251,ENSG00000105251,False,SHD,NCBITaxon:9606,gene
ENSG00000129354,ENSG00000129354,False,AP1M2,NCBITaxon:9606,gene
ENSG00000127533,ENSG00000127533,False,F2RL3,NCBITaxon:9606,gene
ENSG00000226510,ENSG00000226510,False,UPK1A-AS1,NCBITaxon:9606,gene
ENSG00000105507,ENSG00000105507,False,CABP5,NCBITaxon:9606,gene
ENSG00000211673,ENSG00000211673,False,IGLV3-1,NCBITaxon:9606,gene
ENSG00000128322,ENSG00000128322,False,IGLL1,NCBITaxon:9606,gene
ENSG00000186998,ENSG00000186998,False,EMID1,NCBITaxon:9606,gene
ENSG00000233236,ENSG00000233236,False,LINC02573,NCBITaxon:9606,gene
ENSG00000160188,ENSG00000160188,False,RSPH1,NCBITaxon:9606,gene
ENSG00000275063,ENSG00000275063,False,ENSG00000275063.1,NCBITaxon:9606,gene
ENSG00000115290,ENSG00000115290,False,GRB14,NCBITaxon:9606,gene
ENSG00000096696,ENSG00000096696,False,DSP,NCBITaxon:9606,gene
ENSG00000047597,ENSG00000047597,False,XK,NCBITaxon:9606,gene
ENSG00000170786,ENSG00000170786,False,SDR16C5,NCBITaxon:9606,gene
ENSG00000165695,ENSG00000165695,False,AK8,NCBITaxon:9606,gene
ENSG00000196565,ENSG00000196565,False,HBG2,NCBITaxon:9606,gene
ENSG00000148671,ENSG00000148671,False,ADIRF,NCBITaxon:9606,gene
ENSG00000256553,ENSG00000256553,False,TRAV1-2,NCBITaxon:9606,gene
ENSG00000211795,ENSG00000211795,False,TRAV8-6,NCBITaxon:9606,gene
ENSG00000211802,ENSG00000211802,False,TRAV22,NCBITaxon:9606,gene
ENSG00000211820,ENSG00000211820,False,TRAV41,NCBITaxon:9606,gene
ENSG00000119630,ENSG00000119630,False,PGF,NCBITaxon:9606,gene
ENSG00000258869,ENSG00000258869,False,LINC02312,NCBITaxon:9606,gene
ENSG00000211956,ENSG00000211956,False,IGHV4-34,NCBITaxon:9606,gene
ENSG00000178965,ENSG00000178965,False,ERICH3,NCBITaxon:9606,gene
ENSG00000196407,ENSG00000196407,False,THEM5,NCBITaxon:9606,gene
ENSG00000159450,ENSG00000159450,False,TCHH,NCBITaxon:9606,gene
ENSG00000115008,ENSG00000115008,False,IL1A,NCBITaxon:9606,gene
ENSG00000272620,ENSG00000272620,False,AFAP1-AS1,NCBITaxon:9606,gene
ENSG00000134853,ENSG00000134853,False,PDGFRA,NCBITaxon:9606,gene
ENSG00000169248,ENSG00000169248,False,CXCL11,NCBITaxon:9606,gene
ENSG00000152785,ENSG00000152785,False,BMP3,NCBITaxon:9606,gene
ENSG00000169247,ENSG00000169247,False,SH3TC2,NCBITaxon:9606,gene
ENSG00000248636,ENSG00000248636,False,RP11-768F21.1,NCBITaxon:9606,gene
ENSG00000270550,ENSG00000270550,False,IGHV3-30,NCBITaxon:9606,gene
ENSG00000101443,ENSG00000101443,False,WFDC2,NCBITaxon:9606,gene
ENSG00000185897,ENSG00000185897,False,FFAR3,NCBITaxon:9606,gene
ENSG00000184058,ENSG00000184058,False,TBX1,NCBITaxon:9606,gene
ENSG00000117525,ENSG00000117525,False,F3,NCBITaxon:9606,gene
ENSG00000174844,ENSG00000174844,False,DNAH12,NCBITaxon:9606,gene
ENSG00000053108,ENSG00000053108,False,FSTL4,NCBITaxon:9606,gene
ENSG00000229314,ENSG00000229314,False,ORM1,NCBITaxon:9606,gene
ENSG00000211947,ENSG00000211947,False,IGHV3-21,NCBITaxon:9606,gene
ENSG00000159625,ENSG00000159625,False,DRC7,NCBITaxon:9606,gene
ENSG00000105697,ENSG00000105697,False,HAMP,NCBITaxon:9606,gene
ENSG00000211640,ENSG00000211640,False,IGLV6-57,NCBITaxon:9606,gene
ENSG00000211651,ENSG00000211651,False,IGLV1-44,NCBITaxon:9606,gene
ENSG00000211668,ENSG00000211668,False,IGLV2-11,NCBITaxon:9606,gene
ENSG00000231437,ENSG00000231437,False,LINC01750,NCBITaxon:9606,gene
ENSG00000249307,ENSG00000249307,False,LINC01088,NCBITaxon:9606,gene
ENSG00000205426,ENSG00000205426,False,KRT81,NCBITaxon:9606,gene
ENSG00000259719,ENSG00000259719,False,LINC02284,NCBITaxon:9606,gene
ENSG00000211966,ENSG00000211966,False,IGHV5-51,NCBITaxon:9606,gene
ENSG00000205502,ENSG00000205502,False,C2CD4B,NCBITaxon:9606,gene
ENSG00000234810,ENSG00000234810,False,RP11-90C4.1,NCBITaxon:9606,gene
ENSG00000250361,ENSG00000250361,False,GYPB,NCBITaxon:9606,gene
ENSG00000150630,ENSG00000150630,False,VEGFC,NCBITaxon:9606,gene
ENSG00000237541,ENSG00000237541,False,HLA-DQA2,NCBITaxon:9606,gene
ENSG00000151468,ENSG00000151468,False,CCDC3,NCBITaxon:9606,gene
ENSG00000172572,ENSG00000172572,False,PDE3A,NCBITaxon:9606,gene
ENSG00000211934,ENSG00000211934,False,IGHV1-2,NCBITaxon:9606,gene
ENSG00000276241,ENSG00000276241,False,CTB-91J4.1,NCBITaxon:9606,gene
ENSG00000234425,ENSG00000234425,False,RP11-528G1.2,NCBITaxon:9606,gene
ENSG00000235288,ENSG00000235288,False,RP11-70C1.3,NCBITaxon:9606,gene
ENSG00000124657,ENSG00000124657,False,OR2B6,NCBITaxon:9606,gene
ENSG00000166148,ENSG00000166148,False,AVPR1A,NCBITaxon:9606,gene
ENSG00000211965,ENSG00000211965,False,IGHV3-49,NCBITaxon:9606,gene
ENSG00000108700,ENSG00000108700,False,CCL8,NCBITaxon:9606,gene
ENSG00000182795,ENSG00000182795,False,C1orf116,NCBITaxon:9606,gene
ENSG00000283164,ENSG00000283164,False,RP11-499P1.2,NCBITaxon:9606,gene
ENSG00000153714,ENSG00000153714,False,LURAP1L,NCBITaxon:9606,gene
ENSG00000149516,ENSG00000149516,False,MS4A3,NCBITaxon:9606,gene
ENSG00000137672,ENSG00000137672,False,TRPC6,NCBITaxon:9606,gene
ENSG00000204010,ENSG00000204010,False,IFIT1B,NCBITaxon:9606,gene
ENSG00000166947,ENSG00000166947,False,EPB42,NCBITaxon:9606,gene
ENSG00000196415,ENSG00000196415,False,PRTN3,NCBITaxon:9606,gene
ENSG00000056736,ENSG00000056736,False,IL17RB,NCBITaxon:9606,gene
ENSG00000255823,ENSG00000255823,False,MTRNR2L8,NCBITaxon:9606,gene
ENSG00000138135,ENSG00000138135,False,CH25H,NCBITaxon:9606,gene
ENSG00000211937,ENSG00000211937,False,IGHV2-5,NCBITaxon:9606,gene
ENSG00000211653,ENSG00000211653,False,IGLV1-40,NCBITaxon:9606,gene
ENSG00000211660,ENSG00000211660,False,IGLV2-23,NCBITaxon:9606,gene
ENSG00000087128,ENSG00000087128,False,TMPRSS11E,NCBITaxon:9606,gene
ENSG00000183395,ENSG00000183395,False,PMCH,NCBITaxon:9606,gene
ENSG00000268555,ENSG00000268555,False,RP11-678G14.3,NCBITaxon:9606,gene
ENSG00000228541,ENSG00000228541,False,AC093159.1,NCBITaxon:9606,gene
ENSG00000242371,ENSG00000242371,False,IGKV1-39,NCBITaxon:9606,gene
ENSG00000243955,ENSG00000243955,False,GSTA1,NCBITaxon:9606,gene
ENSG00000242611,ENSG00000242611,False,AC093627.8,NCBITaxon:9606,gene
ENSG00000228668,ENSG00000228668,False,TRGV5P,NCBITaxon:9606,gene
ENSG00000211942,ENSG00000211942,False,IGHV3-13,NCBITaxon:9606,gene
ENSG00000211644,ENSG00000211644,False,IGLV1-51,NCBITaxon:9606,gene
ENSG00000116031,ENSG00000116031,False,CD207,NCBITaxon:9606,gene
ENSG00000243238,ENSG00000243238,False,IGKV2-30,NCBITaxon:9606,gene
ENSG00000284631,ENSG00000284631,False,SCYGR4,NCBITaxon:9606,gene
ENSG00000175161,ENSG00000175161,False,CADM2,NCBITaxon:9606,gene
ENSG00000114487,ENSG00000114487,False,MORC1,NCBITaxon:9606,gene
